hcpcs_code,line_srvc_cnt,bene_unique_cnt,num_physicians_cnt,submitted_chrg_to_allowed_amt,average_submitted_chrg_amt,hcpcs_description,l_average_submitted_chrg_amt,l_submitted_chrg_to_allowed_amt,l_bene_unique_cnt,l_line_srvc_cnt,l_num_physicians_cnt,cluster
43453,1862.0,1729.0,61,3.7222722794419507,624.7725671329646,Dilation of esophagus,6.437387690924171,1.3143343096126603,7.455298485683291,7.529406457837013,4.110873864173311,4
43644,3224.0,3213.0,183,4.348769880501538,5458.541665627496,Bypass operation of stomach using an endoscope,8.604936938855522,1.469893019017466,8.074960359115858,8.07837810362652,5.209486152841421,4
43760,9976.0,6867.0,298,2.9943451790478215,704.7748496388837,"Change of stomach feeding, accessed through the skin",6.557878389590948,1.0967255696151583,8.834482608620677,9.207937487359873,5.697093486505405,4
43775,9388.0,9365.0,477,6.935892873791894,6174.203668516589,Stomach reduction procedure with partial removal of stomach using an endoscope,8.728135192615934,1.9367097944039335,9.144734614878189,9.147187556970914,6.1675164908883415,4
43999,10162.0,4948.0,175,3.470447773978207,360.66827592790884,Stomach procedure,5.887958632635689,1.2442836271259092,8.506738733512378,9.226410552153677,5.1647859739235145,4
44120,748.0,719.0,56,4.757391877780086,4335.537085569519,Partial removal of small bowel,8.374600776712015,1.5596995932415438,6.577861357721047,6.617402977974478,4.02535169073515,4
44140,873.0,865.0,61,2.8704963285228957,3203.1559450178006,Partial removal of large bowel,8.071891835597814,1.0544849515872503,6.762729506931879,6.771935555839602,4.110873864173311,4
44145,392.0,392.0,27,3.3231362419303156,4641.391581630484,Partial removal of large bowel and reattachment to rectum,8.442769510090493,1.2009089882100903,5.971261839790462,5.971261839790462,3.295836866004329,4
44160,503.0,503.0,38,3.9273168714119615,3888.734691835745,Partial removal of small and large bowel with attachment of small and large bowel,8.265839111678414,1.3679564627943448,6.220590170099739,6.220590170099739,3.6375861597263857,4
44204,2338.0,2324.0,160,2.749106971599304,3631.792236954688,Partial removal of large bowel using an endoscope,8.197481534603364,1.0112761213395545,7.751045117971802,7.757051142032013,5.075173815233827,4
44205,1751.0,1750.0,125,2.7720038702338448,3272.55968018538,Partial removal of small and large bowel with attachment of small and large bowel using an endoscope,8.093327734496414,1.019570477514938,7.4673710669175595,7.467942332285852,4.8283137373023015,4
44207,1712.0,1707.0,109,2.9156877607890794,4381.52691004375,Partial removal of large bowel and reattachment to rectum using an endoscope,8.385152552219314,1.070105730494465,7.442492722794441,7.445417556701687,4.6913478822291435,4
44213,1868.0,1859.0,122,3.318224001315882,547.3594164884476,Partial release of large bowel using an endoscope,6.305105655181605,1.1994297004346035,7.527793987721444,7.532623618788788,4.804021044733257,4
44360,941.0,920.0,50,5.262863024933476,1108.5003400633582,Examination of small bowel using an endoscope,7.01076333583427,1.6606751799895376,6.824373670043086,6.846943139585379,3.912023005428146,4
44361,9774.0,9593.0,216,4.873112970204511,1212.147538367748,Biopsy of small bowel using an endoscope,7.1001488905471275,1.5837329464788623,9.168788944817948,9.1874810778301,5.375278407684165,4
45330,23269.0,21774.0,1033,5.582473447561242,522.2335007949802,Diagnostic examination of large bowel using an endoscope,6.258114807395696,1.719631948350285,9.988471876441125,10.054877281586947,6.940222469119639,4
45331,12050.0,11700.0,626,5.515685075971405,847.8439983404172,Biopsy of large bowel using an endoscope,6.7426966546472045,1.707595865475129,9.367344120785848,9.396819938918801,6.439350371100098,4
45341,734.0,711.0,38,5.035058354791516,1010.7808991789647,Ultrasound examination of large bowel using an endoscope,6.91847847859921,1.6164251159328609,6.566672429803241,6.598509028614515,3.6375861597263857,4
45378,583352.0,577169.0,13910,4.344218463774598,1179.1891404676674,Diagnostic examination of large bowel using an endoscope,7.072582312155614,1.468845872291259,13.265890396885842,13.276546056719598,9.540363284917488,4
45380,1364563.0,1354255.0,16519,5.252141174676353,1366.1770644230924,Biopsy of large bowel using an endoscope,7.219771654294946,1.6586358362537614,14.118762045593817,14.126344788823213,9.712266512555141,4
45381,61214.0,59997.0,2525,10.79206971860682,1336.2853558008958,Injections of large bowel using an endoscope,7.197648920960894,2.3788115790964874,11.002049839954196,11.022131200509191,7.83399634170946,4
45382,5654.0,5480.0,272,3.560340490047737,1256.364589671862,Control of bleeding in large bowel using an endoscope,7.135977583306684,1.2698561835622493,8.608860379942062,8.640118538253535,5.605802066295998,4
45384,152890.0,151837.0,2779,5.07987073510599,1372.4417883443755,Removal of polyps or growths in large bowel using an endoscope,7.224346759620392,1.6252858154213619,11.93056285600895,11.93747398755466,7.929846429742503,4
45385,1098414.0,1086401.0,14931,4.158066558191055,1454.5669547821544,Removal of polyps or growths of large bowel using an endoscope,7.282463509727035,1.4250501965686624,13.898380956257427,13.909377879166762,9.611194867526663,4
45388,8201.0,8080.0,158,5.134903777419035,2054.143026463099,Destruction of large bowel growths using an endoscope,7.627614021201084,1.6360611046302755,8.997147151515142,9.012011377036412,5.062595033026967,4
45390,1161.0,1148.0,50,5.5008875780819615,2404.1870801021446,Removal of large bowel tissue using an endoscope,7.784967112969243,1.7049094570515073,7.045776576879511,7.057036981697891,3.912023005428146,4
45560,587.0,587.0,29,4.508209374834624,1689.4150596245997,Repair of herniated rectum,7.432137629438938,1.5059000402708194,6.375024819828097,6.375024819828097,3.367295829986474,4
46260,1030.0,1027.0,63,3.532407765124066,2037.2416893178543,Removal of multiple internal and external hemorrhoids,7.619352058829071,1.261979724867388,6.934397209928558,6.937314081223682,4.143134726391533,4
46930,8924.0,6025.0,170,3.766643685698,661.6657451815779,Destruction of internal anal hemorrhoids,6.494760511779533,1.3261843358894492,8.703672758358856,9.096499555552423,5.135798437050262,4
46946,1857.0,1760.0,74,2.909323217030387,1329.7281098538447,Removal and tying 2 or more hemorrhoid group,7.192729771636088,1.0679204826672426,7.473069088032197,7.526717561352706,4.30406509320417,4
47000,23829.0,23481.0,1404,4.751186248184708,536.1229350790062,"Needle biopsy of liver, accessed through the skin",6.284363491263306,1.5583943233275295,10.063946862472948,10.078658605301241,7.247080584585756,4
47100,901.0,813.0,39,4.205510997591077,1914.917680354251,Partial removal of liver tissue,7.557429913930607,1.436395807466532,6.70073110954781,6.803505257608338,3.6635616461296463,4
47490,501.0,491.0,38,4.101744037412265,1457.1623353297207,Insertion of catheter (accessed through the skin) into gallbladder using imaging guidance including radiological supervision and interpretation,7.284246217510848,1.4114122582425754,6.19644412779452,6.2166061010848646,3.6375861597263857,4
47562,83771.0,83735.0,4433,4.065910615071839,2451.1349316586507,Removal of gallbladder using an endoscope,7.804306433689141,1.4026377314602936,11.335412329168578,11.335842164524378,8.396831834745054,4
47563,31075.0,31067.0,1608,3.8137898122897127,2488.4532370080005,Removal of gallbladder with X-ray study of bile ducts using endoscope,7.819416606483708,1.3386233961393779,10.343901441561744,10.344158916378912,7.382746449738912,4
48150,523.0,523.0,32,3.495120272663053,11444.876921558698,"Partial removal of pancreas, bile duct and small bowel with connection of pancreas to small bowel",9.345297478423968,1.2513677878727956,6.259581464064923,6.259581464064923,3.4657359027997265,4
48153,423.0,423.0,25,3.2460781628415734,9854.857328608274,"Partial removal of pancreas, bile duct and small bowel with connection of pancreas to small bowel",9.195719742425535,1.1774475485441918,6.0473721790462776,6.0473721790462776,3.2188758248682006,4
49180,3892.0,3830.0,250,5.796730854033034,498.68633607404706,"Needle biopsy of abdominal cavity growth, accessed through the skin",6.211977313087177,1.7572941127879598,8.250620082174692,8.266678443305896,5.521460917862246,4
49324,3057.0,2976.0,175,3.4676245128873604,1259.465361466785,Insertion of abdominal cavity catheter using an endoscope,7.138442593601688,1.2434697811093371,7.998335395952982,8.025189321890835,5.1647859739235145,4
49406,9191.0,7965.0,535,6.065131960312853,1303.8152540526207,"Fluid collection drainage by catheter using imaging guidance, accessed through the skin",7.173050056109543,1.8025562998366234,8.98281222234415,9.12598002335811,6.282266746896006,4
49421,454.0,442.0,29,4.408171266545753,1152.3435462548018,"Insertion of abdominal cavity catheter for drainage or dialysis, open procedure",7.049553014032987,1.4834599246679183,6.091309882077698,6.118097198041348,3.367295829986474,4
49422,1703.0,1661.0,115,3.4456753513214857,1141.984703464075,Removal of abdominal cavity catheter,7.040522995611428,1.237119923372105,7.415175109613295,7.440146680662688,4.74493212836325,4
49440,9217.0,9138.0,503,6.497522646713913,1500.1082695023174,Insertion of stomach tube (accessed through the skin) using fluoroscopic guidance with contrast,7.313292564153686,1.8714209729778246,9.120196822123217,9.128804883993665,6.220590170099739,4
49450,5655.0,4733.0,284,4.912236423412537,947.5678956683151,"Replacement of stomach or large bowel tube using fluoroscopic guidance with contrast, accessed through the skin",6.853898592086722,1.59172932148877,8.462314529906248,8.640295388550221,5.648974238161206,4
49452,2595.0,1882.0,108,6.635444696375985,954.1470558757035,"Replacement of stomach to small bowel tube using fluoroscopic guidance with contrast, accessed through the skin",6.860817806189151,1.8924256883530102,7.540090320145325,7.861341795599989,4.68213122712422,4
49505,35260.0,34619.0,1986,3.7919021611395283,2593.44485053691,Repair of groin hernia patient age 5 years or older,7.860742329072171,1.3328677826726587,10.452157943275468,10.470504455951861,7.593877844605118,4
49507,1254.0,1243.0,73,4.258418126286648,2827.6689633183014,Repair of trapped groin hernia patient age 5 years or older,7.9472079633466395,1.4488977594629382,7.1252830915107115,7.134093721192866,4.290459441148391,4
49560,3377.0,3277.0,226,3.75212583609676,2391.359736449858,Repair of incisional or abdominal hernia,7.779617410532606,1.3223225689868985,8.094683648698815,8.124743020385568,5.420534999272286,4
49561,1472.0,1416.0,84,3.972762392839217,2905.569972825856,Repair of trapped incisional or abdominal hernia,7.974384854111372,1.3794616695668764,7.255591274253665,7.294377299288821,4.430816798843313,4
49568,7573.0,7379.0,476,3.2068417149285,801.8294625642616,"Placement of mesh to repair incisional or abdominal hernia, open procedure",6.686895945061195,1.1652865633746297,8.906393407058367,8.932344569113823,6.16541785423142,4
49585,1496.0,1493.0,111,5.073207949417746,2327.6948328854205,Repair of hernia at navel patient age 5 years or older,7.752633714728551,1.6239733491534063,7.30854279753919,7.310550158534422,4.709530201312334,4
49650,16994.0,16320.0,899,4.911201574362813,3170.5465952703057,Repair of groin hernia using an endoscope,8.061659279537473,1.5915186316969094,9.700146628518098,9.740615619563487,6.80128303447162,4
49652,423.0,422.0,30,3.2736405795661594,2298.2567375903072,Repair of hernia using an endoscope,7.739906174357236,1.1859026927046208,6.045005314036012,6.0473721790462776,3.4011973816621555,4
49654,337.0,335.0,23,3.8923524945055363,2584.4268842864094,Repair of incisional hernia using an endoscope,7.857259054155214,1.3590137292117248,5.814130531825066,5.820082930352362,3.1354942159291497,4
49905,958.0,949.0,46,3.5780141125416702,1133.4894363276514,Placement of flap to repair abdominal wall,7.033056150387307,1.2748079293329888,6.855408798609928,6.86484777797086,3.828641396489095,4
50081,837.0,753.0,41,4.0084784624640335,5330.519916376104,"Removal or crushing kidney stone (over 2 centimeters) or insert kidney stent using an endoscope, accessed through the skin",8.581204057688982,1.3884117335199968,6.6240652277998935,6.729824070489475,3.713572066704308,4
50200,14761.0,13803.0,630,5.339199149474724,847.204552536505,"Needle biopsy of kidney, accessed through the skin",6.741942167899417,1.6750756697166986,9.532641238823578,9.599743846536997,6.4457198193855785,4
50323,7136.0,7124.0,326,15.426675143606138,1729.328035314391,Preparation of donor kidney for transplantation,7.455488193144252,2.7360981631563166,8.871224644409553,8.872907674259846,5.786897381366708,4
50327,1643.0,1621.0,80,7.043942858440786,734.514108337754,Preparation of donor kidney for transplantation,6.599209203513535,1.9521680785114464,7.390798521735676,7.404279118037268,4.382026634673881,4
50360,11567.0,11547.0,457,4.083240809843199,8569.164629547304,Transplantation of donor kidney,9.05592553070855,1.406890989252001,9.354180941951856,9.355911495295402,6.124683390894205,4
50392,3733.0,3496.0,248,4.057932693930261,763.4410099111626,"Introduction of kidney catheter for drainage and/or injection, accessed through the skin",6.637835858950996,1.4006736552459307,8.159374736775426,8.224967478914584,5.5134287461649825,4
50393,1444.0,1308.0,82,4.114966119181041,865.0452423815303,"Instillation of drug into kidney or urinary duct (ureter), accessed through the skin",6.762781808895356,1.4146306006032887,7.176254532017144,7.275172319452771,4.406719247264253,4
50398,7985.0,5208.0,351,10.469648509141873,849.3921991240895,Change of kidney drainage tube,6.744521033853115,2.3484804530812755,8.557951183888406,8.985320060649112,5.860786223465865,4
50543,1369.0,1354.0,89,4.096324847883752,5370.386632588173,Partial removal of kidney using an endoscope,8.588655183530905,1.4100901931578178,7.21081845347222,7.221835825288449,4.48863636973214,4
50545,506.0,504.0,36,4.3072897428782255,5383.316521765217,Removal of kidney and lymph nodes using an endoscope,8.591059917085907,1.460308876360525,6.222576268071369,6.226536669287466,3.58351893845611,4
50547,836.0,830.0,49,4.794037707869226,7396.7319617236835,Removal of kidney from living donor using an endoscope,8.908793554852332,1.567373001619395,6.721425700790643,6.728628613084702,3.8918202981106265,4
50590,46873.0,39442.0,1862,4.9024478338291955,4115.988179549795,Shock wave crushing of kidney stones,8.322634225120321,1.5897346383033872,10.582586517370014,10.755197095695797,7.529406457837013,4
50605,2322.0,2317.0,91,5.857633685592634,2677.4950947427174,Insertion of stent in urinary duct (ureter),7.892636970291362,1.7677457141172026,7.748028524432376,7.7501841622578365,4.51085950651685,4
50715,760.0,754.0,29,3.9717414919602834,4043.4080657904997,Release of scar tissue at urinary duct (ureter),8.304843195982238,1.3792046614769171,6.625392368007956,6.633318433280377,3.367295829986474,4
51040,638.0,629.0,38,4.77922181935515,1113.0093730408778,Incision of bladder with drainage,7.014822772660461,1.5642777339520346,6.444131256700441,6.45833828334479,3.6375861597263857,4
51102,2076.0,1636.0,105,4.021552748352035,586.5578227360069,Aspiration of bladder with insertion of bladder tube to skin surface,6.374271252724114,1.391668083862322,7.400009517162692,7.638198244285779,4.653960350157523,4
51600,12775.0,12414.0,366,6.685415144935101,548.3433706461165,Injection procedure for X-ray imaging of the bladder or during voiding,6.306901679493522,1.8999283095883395,9.426580146973597,9.455245415071905,5.902633333401366,4
51710,5794.0,1474.0,82,3.1609374233255303,384.348817742908,Removal of suture around skin surface tube with change of bladder tube,5.951550519799537,1.1508686365571514,7.295735072749282,8.664578178329295,4.406719247264253,4
51715,2986.0,2263.0,118,3.0570611007193715,1657.4547923646953,Injection or implant of synthetic material into bladder and/or bladder canal (urethra) using an endoscope,7.413038447096623,1.1174540298595528,7.724446645633537,8.001689978099135,4.770684624465665,4
51725,10451.0,9717.0,240,3.610978610425995,472.95923739378344,Insertion of device into bladder to measure pressure of urine flow,6.159009205906827,1.2839788188288694,9.181632207839439,9.254452946594503,5.480638923341991,4
51726,5091.0,4021.0,158,3.071312708143231,623.3901198198488,Insertion of electronic device into bladder with measurement of urine flow pressure,6.435172518346315,1.1221050624366653,8.299285906897275,8.535229553902337,5.062595033026967,4
51792,11244.0,10125.0,200,3.083638159780315,533.7809302740377,Assessment of muscle signal of pelvic nerves,6.279985511855028,1.1261101206010897,9.22276289197474,9.327589932026422,5.298317366548036,4
52001,1929.0,1680.0,87,3.219766039610154,975.9386106796682,Irrigation and removal of multiple blood clots from bladder and bladder canal (urethra) using an endoscope,6.883399685541091,1.1693086984103964,7.426549072397305,7.564757012905729,4.465908118654584,4
52005,29708.0,26295.0,999,5.483600437305974,1660.9626245470483,Insertion of catheter into urinary duct (ureter) using an endoscope,7.415152607582311,1.701761899327576,10.177134086023445,10.299171648789187,6.906754778648554,4
52204,15172.0,13690.0,668,4.301178570790528,1700.278387159929,Biopsy of the bladder using an endoscope,7.438547273790468,1.4588890713751033,9.524420918282495,9.627206902808789,6.504288173536645,4
52214,8324.0,7508.0,272,3.9107243510536653,2136.5689944746596,"Destruction of tissue in the bladder, bladder canal (urethra) or surrounding glands using an endoscope",7.6669565477874055,1.3637226128634516,8.9237243977064,9.026898187513526,5.605802066295998,4
52224,27276.0,22831.0,904,3.776449506155696,2290.2301594809946,Destruction of (less than 0.5 centimeters) growths of the bladder and bladder canal (urethra) using an endoscope,7.736407597821442,1.3287842841419808,10.035874540579453,10.213762473640543,6.806829360392176,4
52234,8429.0,7677.0,448,3.988721151791165,2218.5394293553186,Destruction and/or removal of (0.5 to 2.0 centimeters) small growths of the bladder using an endoscope,7.704604343640661,1.3834706661908474,8.945984124827898,9.039433419997483,6.104793232414985,4
52235,9755.0,8732.0,529,3.9452930926446435,1955.5468129165613,Destruction and/or removal of (2.0 to 5.0 centimeters) medium growths of the bladder and bladder canal (urethra) using an endoscope,7.578425133012363,1.372523246251593,9.074749717669835,9.185535253057212,6.270988431858299,4
52240,4829.0,4227.0,271,4.598771882844424,2318.0670118030325,Destruction and/or removal of large growths of the bladder using an endoscope,7.748488932801517,1.5257892858586706,8.34924780056679,8.482394685873542,5.602118820879701,4
52260,2039.0,1843.0,90,4.4862998220114765,1318.4869936187886,Dilation of the bladder using an endoscope under general or spinal anesthesia,7.184240141215895,1.5010282689095666,7.519149957669823,7.620214770574455,4.499809670330265,4
52275,1489.0,1353.0,26,4.044899295147719,1974.7763666898454,"Incision of the bladder canal (urethra) using an endoscope, male",7.588210438868215,1.3974566540689513,7.210079628170788,7.305860032684009,3.258096538021482,4
52276,1546.0,1416.0,86,3.4411189388761745,2017.1430336347148,Incision of the bladder canal (urethra) using an endoscope,7.60943744948788,1.235796691424657,7.255591274253665,7.343426229147367,4.454347296253507,4
52281,61474.0,52852.0,1458,3.5277273747107123,1040.6103632428706,Dilation of bladder canal (urethra) using an endoscope,6.947562707717694,1.2606538604168367,10.875250833534107,11.026369600176976,7.284820912568604,4
52285,2774.0,2569.0,84,2.772473457188815,780.543637343522,Examination of bladder and bladder canal (urethra) for treatment of female urethral syndrome using an endoscope,6.6599906478654125,1.0197398665946877,7.851271997109883,7.928045600874777,4.430816798843313,4
52287,13588.0,10932.0,545,3.9189861957351977,1222.2355762438135,Examination with injections of chemical for destruction of bladder using an endoscope,7.108436900402265,1.3658329968165976,9.299449547047958,9.516942329280475,6.300785794663244,4
52310,54625.0,52176.0,2532,3.5664215814467584,950.6507694280331,"Removal of foreign body, stone, or stent from bladder canal (urethra) or bladder using an endoscope",6.857146770525733,1.2715627349565166,10.8623778980291,10.90824693239789,7.836764783264067,4
52315,2119.0,1926.0,80,2.8234730720959114,1381.6838697506087,"Complicated removal of foreign body, stone, or stent from bladder canal (urethra) or bladder using an endoscope",7.231058229789232,1.0379677130199003,7.563200592358071,7.6586995582682995,4.382026634673881,4
52317,983.0,912.0,53,3.7716958113941583,2700.1757171916993,"Crushing, fragmenting, and removal of (less than 2.5 centimeters) bladder stone",7.901072130316151,1.3275247176683553,6.815639990074331,6.890609120147166,3.970291913552122,4
52332,105989.0,84076.0,4108,7.931421616107773,1469.178169055424,Insertion of stent in urinary duct (ureter) using an endoscope,7.292458454765842,2.0708322902111944,11.33947643067987,11.571090594124447,8.32069157104845,4
52351,4585.0,4136.0,238,3.829336968683525,2068.826449292006,"Diagnostic examination of the bladder, bladder canal (urethra), and urinary duct (ureter) or kidney using an endoscope",7.634736792783125,1.3426916729801506,8.327484416188264,8.430545384690566,5.472270673671475,4
52352,7320.0,6808.0,401,5.238172949811723,1739.6167295082103,Removal or manipulation of stone in urinary duct (ureter) or kidney using an endoscope,7.461420097547907,1.6559727638320898,8.82585367025321,8.898365606955357,5.993961427306569,4
52353,3339.0,3058.0,186,3.8686381871393394,2276.594441451043,Crushing of stone in urinary duct (ureter) using an endoscope,7.730435939287083,1.3529025554859293,8.025516386489008,8.113426639943654,5.225746673713202,4
52354,674.0,524.0,33,4.050441623753277,2350.9563056404445,Biopsy and/or destruction of growth of urinary duct (ureter) or kidney using an endoscope,7.762577462931563,1.3988259180757463,6.261491684321042,6.513230110912307,3.4965075614664802,4
52356,29561.0,27148.0,1538,4.2760929866476705,2600.0494749847285,Crushing of stone in urinary duct (ureter) with stent using an endoscope,7.863285752668808,1.4530397391021423,10.209058657823649,10.294211203989256,7.338238150065589,4
52500,393.0,365.0,24,3.805552235640984,1902.3639949109415,Removal of bladder neck through bladder canal (urethra),7.550852599617246,1.3364611149853236,5.8998973535824915,5.973809611869261,3.1780538303479458,4
52601,27430.0,27331.0,1510,2.8395345622992356,2604.4349369315305,Electro-removal of prostate through bladder canal (urethra) with control of bleeding using an endoscope,7.864971015852494,1.0436401522278989,10.21577686808075,10.219392583931649,7.31986492980897,4
52648,17255.0,17118.0,804,5.091807832161281,4585.630589970974,Laser vaporization of prostate including control of bleeding using an endoscope,8.430682908488036,1.6276329408159502,9.747885820441555,9.755857235532103,6.6895992691789665,4
52649,2421.0,2400.0,102,3.395730522346371,2909.8646303176083,Laser fragmentation of prostate tissue with control of bleeding using an endoscope,7.975861840292306,1.2225189138124928,7.783224016336037,7.791935956938058,4.624972813284271,4
53850,4839.0,4814.0,187,2.648179762140966,5660.670785287311,Destruction of prostate tissue through bladder canal (urethra),8.641297677476727,0.9738725217755079,8.479283618343016,8.48446336679332,5.231108616854587,4
53852,852.0,851.0,40,2.9164783936655927,5612.223462442018,Destruction of prostate tissue through bladder canal (urethra),8.632702259111365,1.0703768588746991,6.7464121285733745,6.747586526829315,3.6888794541139363,4
54161,702.0,701.0,51,3.2382107662278257,2240.450128207948,"Removal of foreskin, patient older than 28 days of age",7.714432074754154,1.175020944621898,6.55250788703459,6.553933404025811,3.9318256327243257,4
54405,1890.0,1888.0,90,2.9934255014867537,4593.169693123218,Insertion of multi-component inflatable penile prosthesis,8.432325629674922,1.096418384314529,7.543273346705446,7.5443321080536885,4.499809670330265,4
55706,601.0,599.0,29,4.642551721768591,2341.8951247928453,Needle stereotactic and image-guided biopsy of prostate gland,7.758715762964071,1.5352641551128936,6.395261598115449,6.398594934535208,3.367295829986474,4
55866,11612.0,11589.0,561,4.072803215039068,5802.74742507633,Surgical removal of prostate and surrounding lymph nodes using an endoscope,8.666086778355613,1.4043315129984952,9.35781165133439,9.35979432514452,6.329720905522696,4
55875,2804.0,2417.0,97,4.355549861047267,3783.6052425130165,Insertion of needles or catheters into prostate for radiation therapy,8.238432601926652,1.4714508620467255,7.790282380703483,7.938802248154481,4.574710978503383,4
55876,6297.0,6277.0,294,4.176029332040396,509.44054946784235,Insertion of radiation therapy devices in prostate gland for radiation therapy guidance,6.233313161787622,1.4293608745117032,8.744647438317532,8.747828608488742,5.683579767338681,4
57110,337.0,337.0,22,3.92740958998787,2142.9479228528485,Removal of vaginal wall,7.669937694129701,1.367980071146938,5.820082930352362,5.820082930352362,3.091042453358316,4
57156,2919.0,959.0,61,4.054735128727462,643.8270126748511,Insertion of radiation therapy devices in vagina for radiation therapy,6.4674300761622625,1.3998853657613177,6.8658910748834385,7.978996370854115,4.110873864173311,4
57240,1857.0,1847.0,112,4.483294472366758,1861.0913193331608,Repair of herniated bladder into vaginal wall,7.528918325472295,1.5003581494685867,7.52131798019924,7.526717561352706,4.718498871295094,4
57250,2024.0,2021.0,115,4.047283040535463,1638.1446294470104,Repair of herniated rectum into vaginal wall,7.401319556880816,1.398045801806313,7.611347717403621,7.6128310304073565,4.74493212836325,4
57260,1387.0,1386.0,89,3.6016878693315464,2275.178644556287,"Plastic repair of vagina and tissue separating vagina, rectum, and bladder",7.729813853381804,1.2814025881771267,7.234177179749849,7.234898420314831,4.48863636973214,4
57265,2371.0,2357.0,99,3.255180598996939,2208.004981023975,Repair of herniated rectum and bladder into vaginal wall,7.699844663292981,1.1802477576841843,7.7651449029361315,7.771067086065406,4.59511985013459,4
57267,3810.0,2979.0,148,2.8731572146263686,655.9987349079211,Placement of artificial material for pelvic floor defect,6.4861588604482066,1.055411499915364,7.999342952713282,8.245384468120747,4.997212273764115,4
57282,2815.0,2801.0,156,6.5573685228525465,1508.7628170532398,Vaginal repair of pelvic ligaments,7.319045267522792,1.8805893826688387,7.937731775260109,7.942717540573791,5.049856007249537,4
57283,1307.0,1299.0,65,5.749600696758388,2017.9924330515937,Anatomic repositioning of vagina,7.609858451179861,1.7491304083558905,7.1693500166706,7.175489713624222,4.174387269895637,4
57285,512.0,508.0,28,4.103826536936302,1398.1339453160158,Repair through the vagina of vaginal wall defect,7.242893730304224,1.4119198401468145,6.230481447578482,6.238324625039508,3.332204510175204,4
57288,13575.0,13494.0,664,4.468472774468894,2407.355835727525,Creation of sling around bladder canal (urethra) to control leakage,7.786284260561576,1.4970466890533531,9.510000421187371,9.515985144802135,6.498282149476434,4
57425,3827.0,3822.0,199,3.0642771761656746,2498.2235824417685,Vaginal defect repair using an endoscope,7.823335191260599,1.1198117099819507,8.248529124800218,8.249836485425702,5.293304824724492,4
58120,607.0,588.0,39,4.657386017627744,1424.2234266881221,D&C for diagnosis and/or therapy (non-obstetrical),7.261381980428414,1.5384543503283856,6.376726947898627,6.408528791059498,3.6635616461296463,4
58150,759.0,759.0,51,4.3286389140471275,3662.770777341094,Abdominal removal of uterus and cervix,8.20597518297228,1.4652531540424332,6.63200177739563,6.63200177739563,3.9318256327243257,4
58340,807.0,791.0,50,4.331924830246973,497.8049938044362,Introduction of saline or X-ray contrast material for X-ray imaging of the uterus and tubes,6.21020842163174,1.4660119767829698,6.673297967767654,6.693323668269949,3.912023005428146,4
58548,822.0,821.0,50,3.024569347046852,5215.627579074283,"Removal of uterus, cervix, and lymph nodes on both sides of pelvis and aortic lymph node biopsy using an endoscope",8.559414701340055,1.1067687167353906,6.710523109452428,6.71174039505618,3.912023005428146,4
58552,650.0,649.0,36,3.866487479796861,3280.469907699693,"Vaginal removal of uterus (250 grams or less), tubes, and/or ovaries using an endoscope",8.095741955659394,1.3523464669385656,6.47543271670409,6.476972362889683,3.58351893845611,4
58558,7219.0,7131.0,432,5.652597271649021,3258.9486189218505,Biopsy and/or removal of polyp of the uterus using an endoscope,8.089159912810194,1.7321151336285594,8.872206756028303,8.88447171813916,6.068425588244111,4
58571,9396.0,9391.0,478,4.68617043858136,3177.350606641637,Abdominal removal of uterus (250 grams or less) with removal of tubes and/or ovaries using an endoscope,8.063802985952544,1.544615711293852,9.147507062804614,9.148039345778804,6.169610732491456,4
58661,700.0,700.0,50,4.6454105406197925,2603.242342854109,Removal of ovaries and/or tubes using an endoscope,7.864513002026292,1.535879751701407,6.551080335043404,6.551080335043404,3.912023005428146,4
60100,4232.0,3501.0,185,3.731610205870159,323.933357750405,"Needle biopsy of thyroid, accessed through the skin",5.780537808680532,1.3168398310859646,8.160803920954665,8.350429973538136,5.220355825078324,4
60220,609.0,606.0,42,4.370436691100457,2866.3024630574055,Total removal of thyroid lobe on one side of the neck,7.960778137731565,1.474862933428503,6.406879986069314,6.411818267709897,3.7376696182833684,4
60240,2632.0,2631.0,167,3.7741803845260486,3127.1068655025083,Removal of thyroid,8.047863531962632,1.3281832424459077,7.875119281040293,7.875499292445208,5.117993812416755,4
60500,10210.0,10191.0,416,3.741792043231123,3079.8759206621903,Removal or exploration of parathyroid glands,8.032644589656849,1.3195646526120384,9.229260256828693,9.231122911158712,6.030685260261263,4
61070,1246.0,1056.0,50,5.560933244487188,500.0610754440537,Aspiration or injection of cerebrospinal fluid shunt tubing or reservoir,6.214730241850487,1.715765943905213,6.962243464266207,7.1276936993473985,3.912023005428146,4
61312,1107.0,951.0,70,4.766134862361517,8424.030695566214,Aspiration of blood accumulation in brain,9.038843697630323,1.5615356750369092,6.85751406254539,7.009408932708637,4.248495242049359,4
61510,2029.0,1946.0,112,4.800020215972872,10434.825810741746,Removal of brain tumor,9.252904126582493,1.5686201295659914,7.57353126274595,7.615298339825815,4.718498871295094,4
61624,2446.0,2210.0,132,4.81684101368177,5660.335511039861,"Occlusion of abnormal artery, accessed through the skin",8.641238447009263,1.572118321847382,7.700747794511798,7.802209316247118,4.882801922586371,4
61781,5193.0,5004.0,253,5.536546554100543,1426.5797958795395,Computer-assisted procedure inside the brain,7.263035107315176,1.7113709407001996,8.517992871586802,8.555066843844319,5.53338948872752,4
